ID,Age,Income (USD),Rent (USD),Groceries (USD),Eating Out (USD),Entertainment (USD),Subscription Services (USD),Education (USD),Online Shopping (USD),Savings (USD),Investments (USD),Travel (USD),Fitness (USD),Miscellaneous (USD),total_expense,savings_rate,expense_to_income_ratio,discretionary_vs_fixed_ratio,PCA1,PCA2,cluster
457,19,3868,1824,580,369,310,39,1214,557,1886,1317,1255,69,246,6463,0.4875904860392968,1.670889348500517,0.7863460475400774,2.35887924879802,0.7408884750835009,1
458,20,1785,964,515,390,178,29,529,584,2658,700,1332,261,292,5074,1.4890756302521009,2.842577030812325,1.5268924302788844,1.041434123595681,2.8496847513324415,2
459,19,1648,332,320,200,122,69,1936,560,1011,4383,292,11,336,4178,0.6134708737864077,2.5351941747572817,0.6143740340030912,0.6090127449424657,-0.6726218610783052,2
460,20,6703,354,312,206,300,91,737,38,460,2201,1169,245,105,3557,0.0686259883634193,0.5306579143667015,1.53528153955809,-2.5220412293379386,-0.038409155531304,0
461,24,5537,818,440,255,62,83,1702,411,1722,1593,246,28,310,4355,0.3109987357774968,0.7865270001806032,0.4712837837837837,-0.05451300984031618,-2.0571336776145244,3
462,18,6051,1055,523,228,103,33,1606,648,2863,3987,1977,58,236,6467,0.4731449347215336,1.0687489671128738,1.0310929648241205,1.4781134641433675,1.3858047627750878,1
463,27,3266,1961,506,246,210,13,873,637,318,4945,575,87,378,5486,0.0973668095529699,1.679730557256583,0.6425149700598802,1.4436441398229165,-0.617400934475018,1
464,25,6395,311,155,272,70,46,565,438,2553,4145,681,37,85,2660,0.3992181391712275,0.4159499609069585,1.580019398642095,-3.4780196366460867,-0.6610386818244042,0
465,27,6780,1851,489,138,229,13,1268,328,2115,1230,1460,57,276,6109,0.3119469026548672,0.9010324483775812,0.6931818181818182,1.7057344946312951,-0.18964621357960415,1
466,27,2512,1019,441,336,145,86,1885,205,2140,2612,457,105,154,4833,0.8519108280254777,1.9239649681528663,0.4448430493273542,1.519233522714024,-1.1252707200715484,2
467,27,4331,854,533,483,88,98,75,280,2144,3137,1342,174,394,4321,0.4950357885015008,0.9976910644193028,1.955540355677155,-1.8702687335843957,1.5792609359786114,0
468,19,4007,672,201,325,284,86,546,547,2900,1908,1244,185,74,4164,0.7237334664337409,1.039181432493137,1.93446088794926,-1.8595859190643278,1.7117684278056244,0
469,20,3023,783,520,285,277,27,266,292,931,1790,1998,82,375,4905,0.3079722130334105,1.622560370492888,2.1261950286806885,-1.1413742828096844,2.7184585538707062,0
470,26,4285,1272,592,232,207,97,316,179,1893,2928,1657,38,262,4852,0.4417736289381563,1.132322053675613,1.2256880733944957,-0.42680421651663475,0.7509987497995103,0
471,24,4056,1970,291,258,249,75,1835,243,1891,1088,740,166,271,6098,0.4662228796844181,1.5034516765285997,0.48876953125,2.5065508481061936,-0.7982078934869257,1
472,21,5225,1551,598,179,208,57,1144,275,2941,2381,219,288,40,4559,0.5628708133971292,0.8725358851674642,0.384451867597935,0.796035749838602,-2.037874834890414,3
473,27,6076,922,409,202,29,42,1859,199,1343,4127,208,292,326,4488,0.2210335747202106,0.7386438446346281,0.4068965517241379,0.37292648097106673,-2.3271989763629306,3
474,22,7282,606,299,62,133,67,24,39,694,4963,1582,16,182,3010,0.0953034880527327,0.4133479813238121,2.240043057050592,-3.8964466683364214,0.5840115643081368,0
475,19,7757,756,332,171,95,92,1455,643,2254,2945,496,191,375,4606,0.2905762537063298,0.5937862575738043,0.8112465591820684,-0.459266721597339,-0.8828228439374427,3
476,25,3101,459,532,408,183,82,159,651,680,3569,1739,118,283,4614,0.219284101902612,1.487907126733312,3.0121739130434784,-2.5864368467009147,3.6935605313636892,0
477,21,3908,630,326,269,104,37,595,487,2756,1165,1987,215,87,4737,0.7052200614124872,1.212128966223132,2.0541586073500966,-1.3126387638458368,2.5214250269410035,0
478,26,1840,1075,470,155,68,44,1137,642,1847,600,1067,243,126,5027,1.003804347826087,2.7320652173913045,0.8743475018642803,1.5402263202872406,0.9844640817514542,2
479,22,4317,524,238,424,345,19,1758,229,2155,2025,1155,196,86,4974,0.4991892517952281,1.152189020152884,0.9738095238095238,0.23152618988496604,0.21552792235321588,1
480,26,7606,1282,443,119,196,74,899,532,2953,1584,1130,17,218,4910,0.3882461214830397,0.6455429923744412,0.8711890243902439,-0.16006258353987848,-0.3525349982633836,1
481,21,3996,1028,404,244,237,51,501,77,2336,987,1592,62,211,4407,0.5845845845845846,1.102852852852853,1.279875840662183,-0.8104940671282643,0.6073999059486453,0
482,27,7462,1827,248,235,208,94,1189,112,180,1965,161,208,21,4303,0.0241222192441704,0.5766550522648084,0.3183210784313725,0.06374400554327991,-2.9070078472846714,3
483,22,6430,1779,214,148,365,18,1012,240,2255,1439,97,146,276,4295,0.3506998444790046,0.6679626749611197,0.4292845257903494,0.199331587808097,-2.2449676840774795,3
484,26,6799,1368,549,131,249,69,702,251,1444,4615,1665,268,20,5272,0.2123841741432563,0.7754081482570966,1.0129820542191676,0.12932311886399203,0.3222108003292312,1
485,25,3225,1537,162,124,274,24,1198,383,1702,868,1960,181,377,6220,0.5277519379844962,1.9286821705426356,1.1470486710390058,1.694118118193441,1.9407160694134975,1
486,20,3189,1382,203,423,255,66,0,634,2833,2063,425,95,134,3617,0.8883662590153654,1.134211351520853,1.2820189274447948,-1.5035144357291403,0.06587920932026792,3
487,18,4767,943,438,389,45,78,1922,581,445,1129,877,55,107,5435,0.0933501153765471,1.1401300608349068,0.6454738116863458,0.8245685595411877,-0.8285060375843671,1
488,20,5906,915,458,241,91,31,740,393,1986,4378,82,195,216,3362,0.3362682018286488,0.5692516085336945,0.5911026975863701,-1.300096483045594,-2.2172318569672282,3
489,21,1761,494,255,374,280,73,1109,641,2475,4456,553,165,111,4055,1.405451448040886,2.3026689381033503,1.182454251883746,-0.010589363945301881,1.079103304592349,2
490,19,2942,788,372,263,273,50,1597,475,654,3729,676,18,293,4805,0.2222977566281441,1.633242692046227,0.7428364163946318,0.4405827476079988,-0.5263658187734253,1
491,18,1905,456,105,364,290,96,319,107,401,1934,1969,124,363,4193,0.210498687664042,2.2010498687664044,3.764772727272727,-3.2248437686900258,4.594426090004843,0
492,24,3690,909,246,493,142,80,1424,39,299,1076,1076,163,179,4751,0.0810298102981029,1.2875338753387533,0.8421868941450175,-0.07643926451128229,-0.5853190899912033,1
493,25,5937,1549,283,431,163,65,381,33,1162,1639,1559,139,192,4795,0.1957217449890517,0.8076469597439785,1.166741979213737,-0.6740489675885156,0.1658453854847629,0
494,24,6935,711,585,416,276,32,1741,152,406,1392,1589,90,52,5644,0.0585436193222783,0.8138428262436914,0.8584129074744814,0.6481279005366382,-0.04576509630187674,1
495,22,1743,1528,127,367,163,34,1640,53,1756,30,1941,299,92,6244,1.0074584050487665,3.5823293172690764,0.8949924127465857,3.3025872405942587,2.1267074993843833,2
496,18,6085,1402,549,193,278,15,1341,227,1971,703,1845,156,215,6221,0.323911257189811,1.0223500410846345,0.8897326852976913,1.5630589599907931,0.6859942464793436,1
497,24,5607,1447,137,433,66,43,1826,218,2615,868,91,278,303,4842,0.4663813090779383,0.8635634028892456,0.419941348973607,0.9004499684521855,-2.0689604394490657,3
498,24,2060,770,218,265,370,72,1273,611,2326,232,58,142,106,3885,1.129126213592233,1.885922330097087,0.718266253869969,0.13435848150022725,-0.48507943093024997,2
499,26,5637,1541,392,410,32,18,1548,602,2792,950,1049,59,328,5979,0.4952989178641121,1.060670569451836,0.7176098822177536,1.563893712154039,-0.1656634496365783,1
500,20,4225,815,470,373,395,69,1698,174,1946,58,868,32,243,5137,0.4605917159763313,1.2158579881656806,0.7220918538384177,0.764239064921807,-0.4435389956727707,1
501,26,2093,1925,343,64,227,58,1578,609,1864,2818,706,97,63,5670,0.8905876731963689,2.709030100334448,0.4742589703588143,2.9124735860308126,-0.15641547427186436,2
502,18,7048,1427,167,266,330,60,897,97,375,3600,1986,121,355,5706,0.0532065834279228,0.8095913734392736,1.290646326776395,0.02858866257568262,1.1460677686785803,1
503,18,3326,692,313,488,254,69,1975,191,1275,3149,1682,120,157,5941,0.38334335538184,1.786229705351774,0.9936241610738256,1.344793134211015,1.1052265302504731,1
504,21,4729,930,317,84,168,79,1646,308,1501,301,1861,81,289,5763,0.3174032565024318,1.218650877563967,0.9920497753197371,0.8142785882333082,0.8041139972615958,1
505,26,4787,1968,276,232,341,46,716,564,2768,2850,1215,163,378,5899,0.5782327135993315,1.2322958011280551,0.9929054054054054,1.2427030074544567,0.9162487210949873,1
506,23,5573,907,398,319,174,40,1919,439,737,2944,839,66,55,5156,0.1322447514803517,0.9251749506549436,0.5992555831265509,0.630797894264507,-1.1616669691582364,1
507,20,7289,1279,263,482,185,50,1279,26,1875,1923,1509,266,53,5392,0.2572369323638359,0.7397448209630951,0.911378943637008,0.37580524145491745,-0.07194920712762035,1
508,18,1633,733,157,407,109,71,306,179,1029,316,1100,165,107,3334,0.6301285976729945,2.0416411512553583,1.7876254180602007,-1.9735123900381422,1.0320455365872216,0
509,21,4638,1654,368,149,205,67,1973,259,1980,1888,1116,122,165,6078,0.4269081500646831,1.310478654592497,0.5214017521902378,2.252102033813057,-0.6645757241662282,1
510,26,5419,1466,407,56,337,23,1167,442,282,2715,1204,56,35,5193,0.0520391216091529,0.9582948883557852,0.7082236842105263,0.552277890113829,-0.6590626115659586,1
511,20,6543,839,157,79,377,45,1681,555,1944,4785,1289,247,252,5521,0.297111416781293,0.8438025370625095,1.0623832648487113,0.3859214443111375,0.6776205527250867,1
512,26,1572,577,387,354,193,45,390,89,171,1881,1679,115,60,3889,0.1087786259541984,2.473918575063613,1.8722304283604136,-1.5154802281899518,1.6527607530278805,0
513,24,5994,532,564,193,236,88,1836,235,2866,3898,1593,196,274,5747,0.4781448114781448,0.958792125458792,0.9600954979536152,0.8717930829409786,0.6757807266973085,1
514,21,7024,1852,204,160,283,17,1699,123,1776,4113,647,168,300,5453,0.2528473804100228,0.7763382687927107,0.4521970705725699,1.4673737375666658,-1.666906164733908,1
515,20,5725,1894,327,281,116,35,1192,73,1395,1178,1418,207,145,5688,0.2436681222707423,0.9935371179039302,0.6665690008789921,1.3035601718880798,-0.5910315043477721,1
516,27,4478,1413,346,228,136,45,989,349,2873,3855,1581,186,27,5300,0.6415810629745422,1.1835640911121037,0.9286754002911208,0.6686537323284388,0.4367105801012589,1
517,22,7407,1815,287,121,218,57,297,222,2416,4873,1723,270,387,5397,0.3261779397866882,0.728635074929121,1.2496873697373905,-0.027541767000034342,0.9339354070844442,1
518,22,7597,1522,593,259,339,94,232,307,1143,4455,1954,296,369,5965,0.1504541266289324,0.7851783598788996,1.5415423945462292,0.0462927636255042,2.025127377329006,1
519,20,5861,661,182,269,40,37,1926,64,2725,331,1486,152,359,5176,0.4649377239378945,0.8831257464596485,0.8692668833513904,0.3620636787794725,-0.1507928456026054,1
520,26,7156,1764,285,129,219,77,270,217,914,527,985,206,343,4495,0.1277249860257127,0.6281442146450531,0.9383354894351014,-0.7047419818941731,-0.6731494477649236,3
521,21,3485,325,351,132,390,71,1083,235,1626,2059,1319,234,195,4335,0.4665710186513629,1.2439024390243902,1.4644684479818078,-1.0311679585135,1.0330008090657263,0
522,22,2292,1348,454,91,360,89,1319,500,2294,1098,1522,52,247,5982,1.0008726003490402,2.6099476439790577,0.9166933675104132,2.341996856306618,1.738388403412687,2
523,21,7896,1717,337,322,267,95,1490,328,409,211,1061,160,342,6119,0.0517983789260385,0.7749493414387031,0.7265801354401806,1.33214740415527,-0.3594977010703577,1
524,22,6908,806,459,240,295,85,1258,454,2665,1714,70,72,386,4125,0.385784597568037,0.5971337579617835,0.6349583828775267,-0.5788529969623827,-1.6351950310770968,3
525,24,5759,1624,283,222,283,89,676,351,2161,2688,1048,139,37,4752,0.3752387567285987,0.8251432540371593,0.8397212543554007,-0.14220880368461697,-0.488439369749455,3
526,26,1594,1662,383,56,77,60,705,46,231,2330,1481,264,75,4809,0.144918444165621,3.0169385194479297,0.7487272727272727,1.279852288012572,0.14128555048477304,2
527,24,7401,566,484,204,321,51,233,185,1977,3266,506,223,54,2827,0.2671260640453993,0.3819754087285502,1.2034294621979735,-2.757915219731201,-1.175967544297096,3
528,22,2633,760,525,59,50,38,1391,337,2902,1032,1517,82,137,4896,1.1021648309912646,1.8594758830231677,0.8295964125560538,1.0092301453694354,0.5130590988460327,2
529,27,7979,755,309,83,268,91,1718,293,2586,1332,1063,113,301,4994,0.3241007645068304,0.6258929690437398,0.7951114306254493,0.05505106453462856,-0.552894162207091,1
530,27,6417,1683,403,85,112,19,844,402,2890,1840,1995,167,273,5983,0.4503662147420913,0.932367149758454,1.0419795221843002,1.014109504428587,1.0120776008341992,1
531,24,1737,1391,395,458,284,48,1255,384,839,4686,314,281,232,5042,0.4830166954519286,2.902705814622913,0.6580072344623479,1.8350210327053527,-0.07693849528063995,2
532,27,4446,1306,196,55,290,91,1896,122,894,2138,1733,247,80,6016,0.2010796221322537,1.3531264057579846,0.7704532077692761,1.580271929323491,0.2909031833347808,1
533,22,4030,1162,546,457,113,10,490,522,2410,4551,233,167,107,3807,0.598014888337469,0.944665012406948,0.7320291173794359,-0.6992512000574169,-1.325594782500268,3
534,20,3460,1735,559,451,173,48,1642,392,2790,4091,276,118,290,5684,0.8063583815028902,1.6427745664739883,0.4441056910569105,2.402228702700122,-1.0202122450734659,2
535,24,2548,790,555,264,304,30,502,635,357,443,1877,18,366,5341,0.1401098901098901,2.0961538461538463,1.891716296697347,-0.36374854674042645,2.8166362156643707,0
536,19,7272,1372,571,183,99,74,889,264,1357,4174,1621,68,51,5192,0.1866061606160616,0.713971397139714,0.8333333333333334,0.1407168694154675,-0.35020087556358404,1
537,26,4029,863,307,334,311,24,1758,188,2556,1498,1319,201,152,5457,0.6344005956813105,1.3544303797468351,0.8637295081967213,1.1204853469589924,0.38421473373043846,1
538,27,4464,1425,469,175,103,13,591,647,1951,926,1146,145,83,4797,0.4370519713261648,1.0745967741935485,0.9303822937625754,0.0020596463598657436,-0.06062659544432272,1
539,27,2463,515,487,458,384,69,745,672,1074,622,1223,260,218,5031,0.4360535931790499,2.0426309378806335,1.8797939324556383,-0.482541775980921,2.619809995649627,0
540,18,2036,1761,521,488,393,70,1404,437,1147,1479,1586,155,275,7090,0.5633595284872298,3.482318271119843,0.9234943027672272,3.7928322967781933,2.447408615603368,2
541,23,7199,1892,591,386,56,29,1719,375,370,3037,1142,67,361,6618,0.0513960272260036,0.9192943464370052,0.5749643027129938,2.3109175175550485,-0.7077304160470925,1
542,24,7575,858,510,223,361,19,427,497,1218,3385,1018,186,174,4273,0.1607920792079208,0.5640924092409241,1.3805013927576602,-1.4784488806069234,0.27602331798760515,0
543,25,5723,458,236,201,346,96,696,144,241,3318,854,297,250,3578,0.0421107810588852,0.6251965752227853,1.5741007194244605,-2.473989090577105,0.025033947981936693,0
544,27,5179,788,466,380,251,43,645,556,1001,233,1303,254,320,5006,0.1932805560919096,0.9665958679281714,1.6361242759347026,-0.906955557474245,1.4806507273593634,0
545,26,5687,985,499,75,112,57,731,631,373,1617,772,57,54,3973,0.0655881835765781,0.6986108668893969,0.7936794582392777,-1.160261304892668,-1.2653293215079793,3
546,19,5224,1565,283,432,355,42,799,421,2423,2691,1145,109,45,5196,0.4638208269525268,0.9946401225114856,0.9629769550434454,0.3057363140316709,0.20823884582562635,1
547,27,2042,1093,175,164,121,70,363,536,564,2030,1051,222,42,3837,0.2761998041136141,1.8790401567091088,1.3525444512568976,-1.2591035012368768,0.4968111795062746,0
548,19,2345,304,386,431,185,19,201,550,1331,386,924,174,160,3334,0.567590618336887,1.4217484008528785,2.7418630751964086,-3.1897242559296792,2.1766647264355488,0
549,22,5103,1919,571,333,178,63,881,273,1419,1634,1681,135,304,6338,0.2780717225161669,1.2420145012737605,0.8801542568970632,1.6918076509591973,0.6741140410076414,1
550,22,7277,660,474,436,33,93,145,140,387,4133,1470,130,339,3920,0.0531812560120928,0.5386835234299849,2.064894448788116,-2.8767864832948757,0.9821585111127974,0
551,23,4536,758,241,124,392,74,835,51,975,1184,133,97,175,2880,0.2149470899470899,0.6349206349206349,0.5703380588876772,-1.8451355240046021,-2.44933968901201,3
552,20,7447,547,336,215,244,86,638,680,2092,1967,789,226,132,3893,0.2809184906673828,0.5227608432926011,1.559500328731098,-2.190536273612253,0.35879521459352043,0
553,25,3994,1889,124,238,92,10,1480,56,2327,240,1372,70,158,5489,0.5826239359038557,1.3743114672008012,0.5714285714285714,1.623767433160214,-0.7135119470759319,1
554,18,5985,1996,389,127,268,14,134,361,1220,561,1821,188,393,5691,0.2038429406850459,0.950877192982456,1.259229853116316,0.3519163359843258,1.2163962005600486,1
555,23,4219,1245,166,484,110,89,625,32,1314,1999,1366,199,228,4544,0.3114482104764162,1.0770324721497986,1.231827111984283,-0.8498488798405892,0.273560974339098,0
556,21,3384,721,349,139,235,24,1287,202,546,4901,1807,172,342,5278,0.1613475177304964,1.559692671394799,1.2392872295290625,0.2181305073284908,1.1631961862412523,1
557,18,5638,314,507,225,109,37,63,676,2932,1929,272,90,383,2676,0.5200425682866264,0.4746363958850656,2.027149321266968,-3.6894015633788952,0.09244154842213169,0
558,24,5849,1035,217,70,48,32,490,284,2708,4900,842,179,105,3302,0.4629851256625064,0.5645409471704564,0.8955223880597015,-1.7766276866809718,-1.3249430584816853,3
559,26,4701,1896,589,103,324,26,1670,107,2631,2779,782,205,304,6006,0.5596681557115507,1.2776005105296746,0.4454873646209386,2.630005546464403,-0.9972101559118266,1
560,21,6679,1445,172,233,239,22,40,481,2996,1675,1289,212,79,4212,0.448570145231322,0.6306333283425662,1.5419432709716354,-1.6062312715530487,0.6875684321103165,0
561,21,4210,576,381,408,347,23,1319,65,821,2515,1304,56,73,4552,0.1950118764845605,1.0812351543942993,1.0,-0.47903380481587987,-0.17804085431442454,3
562,23,7930,1881,503,271,234,20,1026,411,2263,1677,454,167,112,5079,0.2853720050441362,0.6404791929382093,0.4894428152492668,0.8631486626540681,-1.7081003570592757,1
563,20,7136,752,547,364,240,37,912,138,2682,4141,1242,203,344,4779,0.3758408071748879,0.6697029147982063,1.1614654002713705,-0.5359857338655114,0.234350191407518,1
564,23,3453,1713,459,377,61,51,1729,550,1451,3746,378,288,392,5998,0.4202143064002316,1.7370402548508543,0.5375544732119969,2.4132661355565403,-0.6531152161177872,1
565,24,7988,1617,109,228,154,70,974,466,506,3356,475,278,284,4655,0.0633450175262894,0.5827491236855283,0.7240740740740741,-0.2943295202952534,-1.3064579987078089,3
566,27,6237,1897,310,325,61,73,1133,625,1825,1651,1627,208,232,6491,0.2926086259419593,1.040724707391374,0.9434131736526946,1.5353344531594306,0.8850178652979966,1
567,27,5350,897,422,161,183,40,1244,65,793,4177,819,233,352,4416,0.1482242990654205,0.8254205607476636,0.7229808817791651,-0.25806650325100167,-1.2056922107553476,3
568,20,2189,745,251,273,380,90,1393,527,594,3841,1269,272,29,5229,0.271356783919598,2.3887619917770673,1.188781917120134,0.6527687749094504,1.4564402101842175,2
569,24,6872,509,104,263,302,82,367,577,1047,2441,1977,175,377,4733,0.1523573923166472,0.6887369033760187,3.8295918367346937,-3.682464858999383,4.595914831534876,0
570,20,3450,1913,294,108,77,19,1459,545,122,4885,657,189,222,5483,0.0353623188405797,1.5892753623188405,0.4956355701036552,1.649503490594089,-1.2206942413882629,1
571,19,6675,1013,541,376,321,17,917,616,1228,594,1902,201,215,6119,0.1839700374531835,0.9167041198501872,1.4763253743423714,0.35633608232811176,2.0814908176784876,1
572,27,7082,601,382,442,341,30,1027,22,1798,2612,575,225,77,3722,0.2538830838746116,0.5255577520474443,0.8517412935323383,-1.3140380688256272,-1.3596909929947538,3
573,21,1956,1546,563,158,44,86,243,47,657,4096,674,293,275,3929,0.3358895705521472,2.0086912065439675,0.6704931972789115,0.01616213351126322,-1.0437068658534736,3
574,25,6578,302,212,434,92,68,901,400,1716,1496,126,116,242,2893,0.2608695652173913,0.4397993311036789,1.0445229681978798,-2.6972935329692396,-1.6131968385599584,3
575,26,3630,1289,370,206,392,59,165,176,1040,3555,1350,107,388,4502,0.2865013774104683,1.2402203856749312,1.468201754385965,-0.9647925858229586,0.9461092076853158,0
576,24,5476,1841,262,240,148,78,1049,530,1345,4861,969,239,199,5555,0.2456172388604821,1.0144265887509132,0.7623730964467005,0.9011759844160567,-0.32100278145659233,1
577,18,6718,1416,559,249,106,79,1418,352,1756,4766,995,266,381,5821,0.2613873176540637,0.8664781184876451,0.7155909224874742,1.2638009329179225,-0.39684848992517,1
578,20,5744,819,204,361,349,39,1497,133,177,3358,515,52,54,4023,0.0308147632311977,0.700383008356546,0.5964285714285714,-0.7343756685015003,-1.9282882649514128,3
579,26,6948,1751,280,245,172,26,1040,408,1445,1601,1521,251,378,6072,0.2079735175590097,0.8739205526770294,0.977206121784435,1.0798946792683177,0.6020257316739915,1
580,18,2679,792,143,84,201,84,727,506,906,914,1393,51,122,4103,0.3381858902575588,1.5315416200074654,1.4687123947051746,-1.3802826060071247,0.8772710858231121,0
581,26,5785,1558,381,428,144,29,1115,269,1141,1844,1995,104,180,6203,0.1972342264477096,1.0722558340535868,1.0311067452521283,1.1120444521958315,0.9477209542144183,1
582,25,5065,919,274,436,86,57,482,590,867,1995,1233,263,219,4559,0.1711747285291214,0.9000987166831195,1.721791044776119,-1.5866351604768079,1.1732208545033898,0
583,18,2382,1484,261,295,25,82,542,334,553,94,541,197,179,3940,0.2321578505457598,1.6540722082283794,0.7227809357236554,-0.45576026807669623,-1.1612748917876505,3
584,23,7906,630,570,286,144,11,1228,258,2424,492,362,176,202,3867,0.3066025803187452,0.4891221856817607,0.592668863261944,-0.7622227595517518,-1.97408221963921,3
585,22,1899,632,450,153,333,46,1525,253,1547,3069,1704,280,372,5748,0.8146392838335966,3.0268562401263823,1.2048331415420024,1.9529466494904317,2.4558221366245756,2
586,23,2108,349,533,56,345,10,930,322,1599,149,1234,134,155,4068,0.75853889943074,1.9297912713472485,1.2450331125827814,-0.4237330559588815,0.8768028115088325,2
587,27,7391,1846,439,332,72,13,399,626,1150,1046,357,170,245,4499,0.1555946421323231,0.6087132999594101,0.6762295081967213,-0.28096697424487604,-1.5214035595480147,3
588,22,3138,1162,239,50,85,63,1230,672,2661,2803,1936,96,262,5795,0.8479923518164436,1.8467176545570427,1.202584568605093,1.1169508932826295,1.978824164408876,2
589,23,7171,1991,570,268,333,34,618,353,1988,398,1219,235,125,5746,0.2772277227722772,0.801282945195928,0.8074866310160428,1.0915046888184026,-0.06313705337740276,1
590,22,3648,1815,231,279,101,12,1169,132,2611,4950,1748,154,90,5731,0.715734649122807,1.570997807017544,0.7825816485225505,1.674449580042756,0.3883783980119171,1
591,22,2882,1905,186,221,106,18,878,640,2954,4476,1469,257,96,5776,1.0249826509368494,2.0041637751561416,0.9454361737958908,1.8344928651434134,1.3136884539526519,2
592,21,2903,571,275,136,21,95,100,381,2971,551,740,15,73,2407,1.0234240440923184,0.8291422666207372,1.5443974630021142,-3.1751435935866152,-0.3417251219146407,3
593,20,2319,879,282,90,223,96,879,116,462,294,138,40,296,3039,0.1992238033635187,1.310478654592497,0.4897058823529411,-1.2702285010227918,-2.352226097691482,3
594,20,4792,1575,467,172,169,85,829,35,2898,1143,784,206,130,4452,0.6047579298831386,0.9290484140233722,0.5506792058516197,0.3066781317203798,-1.420639839279625,3
595,21,2319,859,228,380,312,83,1903,575,624,455,827,241,243,5651,0.2690815006468305,2.436826218197499,0.8899665551839465,1.562506540104153,0.8005041808542275,2
596,26,1919,995,345,347,122,43,1264,395,1317,1553,800,144,94,4549,0.686294945284002,2.3705054715997917,0.7469278033794163,0.828994682129439,-0.10369212882126203,2
597,19,5719,1413,188,422,43,52,1946,409,1585,168,1381,22,33,5909,0.2771463542577373,1.0332225913621262,0.665914857626163,1.3418888849958994,-0.4579725393722405,1
598,26,6017,745,165,466,387,83,758,639,2203,4805,1619,13,277,5152,0.3661293003157719,0.8562406514874522,2.08872901678657,-1.478462635879013,2.51305062240487,0
599,18,4802,1316,257,227,231,31,162,236,1353,1946,420,187,208,3275,0.2817576009995835,0.6820074968763016,0.8876080691642652,-1.751624009860612,-1.4947560293817013,3
600,18,3008,1655,486,112,84,79,1907,418,2636,253,500,243,383,5867,0.8763297872340425,1.950465425531915,0.4493577075098814,2.8265165790003235,-0.636041419714292,2
601,22,7193,1462,477,214,228,11,1196,279,1955,2376,216,268,258,4609,0.2717920200194633,0.6407618518003615,0.4701754385964912,0.45485008889416695,-2.014514695148051,3
602,23,2267,656,248,236,270,75,501,339,821,1320,441,149,353,3268,0.3621526246140273,1.4415527128363477,1.3259786476868327,-1.9307282011091618,-0.21586792984146227,3
603,23,3544,1924,572,432,136,41,546,215,2083,2883,1710,74,323,5973,0.5877539503386005,1.6853837471783295,0.9635108481262328,1.5691671439437591,1.0198633401863262,1
604,20,7798,573,439,258,135,25,1307,497,1307,3607,785,292,110,4421,0.167607078738138,0.5669402410874583,0.9064251832686504,-0.731743299830307,-0.7561668310174621,3
605,24,3639,1342,532,276,256,85,1382,437,1548,2125,540,214,203,5267,0.4253915910964551,1.447375652651827,0.6176289926289926,1.2456261764738121,-0.6674912950292571,1
606,26,4529,610,215,481,124,10,380,494,1498,3496,974,26,36,3350,0.3307573415765069,0.7396776330315743,1.7800829875518671,-2.847126545898636,0.2892947309446026,0
607,27,3049,1169,313,438,278,81,869,626,2188,2240,1223,209,31,5237,0.7176123319121023,1.7176123319121024,1.2275627392598891,0.41875936643511297,1.4094538269757184,2
608,25,3264,1185,568,97,65,57,904,587,1607,400,1541,41,185,5230,0.4923406862745098,1.602328431372549,0.9683853970643584,0.6042028383347313,0.6380451633492241,1
609,23,7640,453,545,273,330,59,1995,563,1103,2156,1774,221,165,6378,0.1443717277486911,0.8348167539267015,1.1309722686267958,1.000293336138234,1.402450089693892,1
610,25,4145,1713,580,52,350,22,1934,250,2407,2376,1116,282,301,6600,0.5806996381182147,1.592279855247286,0.5613910574875799,3.226602719677117,0.024662066510036385,1
611,22,5216,1583,471,421,235,24,1556,540,2588,362,994,299,56,6179,0.4961656441717791,1.1846242331288344,0.711634349030471,2.014547320829849,0.08388302354172,1
612,25,6105,919,393,224,320,62,1843,219,1025,3938,78,243,89,4390,0.1678951678951679,0.719082719082719,0.3914421553090332,0.24939156400428258,-2.36441999159566,3
613,27,6802,1182,352,495,352,53,1186,692,955,3851,1947,191,188,6638,0.140399882387533,0.9758894442810938,1.4404411764705882,0.8149541838562199,2.3584892746490342,1
614,21,5981,1096,242,148,43,17,1001,618,183,3412,1705,155,354,5379,0.0305968901521484,0.899347935127905,1.2997007268063274,-0.30283380378639657,0.9492099896318964,1
615,27,7193,1894,349,165,54,83,608,40,2193,2306,1922,59,189,5363,0.3048797441957458,0.745585986375643,0.8810943528586461,0.31245433867263483,-0.08595145414984647,1
616,25,3793,424,465,319,43,55,306,330,2587,84,1104,112,272,3430,0.6820458739783812,0.9042973899288164,1.8702928870292888,-2.548140947974603,0.8042279130179266,0
617,27,6337,1677,535,496,47,78,1362,607,1642,1824,742,42,365,5951,0.2591131450213034,0.9390878964809848,0.6650811415780638,1.365345797206767,-0.6101176792488955,1
618,19,4208,1596,562,417,35,28,54,672,1085,3885,1747,98,316,5525,0.2578422053231939,1.3129752851711027,1.4977396021699818,-0.1099692612401041,1.7352711920819068,0
619,22,7507,918,401,302,78,47,982,657,1968,307,177,250,161,3973,0.2621553216997469,0.5292393765818569,0.7266405910473707,-0.9703125498111111,-1.5712491861420985,3
620,26,7042,544,124,366,262,20,332,615,235,4357,816,275,292,3646,0.033371201363249,0.5177506390230048,2.646,-3.554551921549116,1.617049634231974,0
